review_id,platform,category,rating,sentiment,date,review_text
REV00786,Swiggy,Desserts,1,negative,2024-12-08,Way overpriced for the terrible quality they delivered. My family loves it.
REV01007,Swiggy,Indian,5,positive,2022-08-31,Amazing quality for the price. Will definitely buy again! My family loves it.
REV00853,Zomato,Burgers,1,negative,2025-06-30,Arrived 90 minutes late. By then the food was in a terrible state. Very disappointed with this.
REV00127,Amazon,Books,1,negative,2025-01-20,Returned the product but didn't get any refund for weeks. Overall a good choice.
REV00117,Zomato,Indian,4,neutral,2025-03-21,Product arrived in decent shape. Does what it says.
REV00474,Swiggy,Chinese,3,neutral,2023-08-29,"Food was average. Some items were tasty, some were not. My family loves it."
REV00741,Swiggy,Chinese,5,positive,2025-10-12,No complaints at all. Everything was perfect from order to delivery. Highly recommend!
REV00993,Zomato,Indian,5,positive,2023-06-27,Amazing quality for the price. Will definitely buy again! Will update after more use.
REV00058,Zomato,Burgers,5,positive,2023-04-30,Item was well packed and exactly as shown in the listing. Highly recommend!
REV00604,Amazon,Electronics,5,positive,2023-09-03,Received the package on time. Very satisfied with the seller.
REV00787,Zomato,Biryani,1,negative,2023-04-11,Never received my order. And no refund either. Scammers! Could be much better.
REV00971,Amazon,Sports,4,positive,2025-02-28,Loved the food quality. Perfect spice level and very fresh. Will update after more use.
REV00657,Swiggy,Continental,2,negative,2023-02-22,Received a damaged item and customer support was useless. Will update after more use.
REV00903,Swiggy,Chinese,1,negative,2025-03-31,Extremely salty food. Couldn't eat more than one bite. Very disappointed with this.
REV00922,Amazon,Home Appliances,1,negative,2025-12-24,The product broke on the very first use. Pathetic quality. Ordered twice already.
REV00106,Zomato,Continental,1,negative,2023-01-08,The product broke on the very first use. Pathetic quality. Ordered twice already.
REV00636,Amazon,Books,3,neutral,2022-03-15,The service was fine. The food was neither special nor bad. My family loves it.
REV00370,Amazon,Clothing,5,positive,2022-08-29,Fantastic service! The delivery executive was very polite. Not worth the money at all.
REV00269,Zomato,Pizza,1,negative,2022-03-28,Seller is a fraud. Sent a fake product instead of the original. Very disappointed with this.
REV00656,Zomato,Continental,4,positive,2023-08-10,Very happy with this purchase. The quality is top-notch. Highly recommend!
REV00047,Amazon,Books,5,positive,2022-05-31,Item was well packed and exactly as shown in the listing. Overall a good choice.
REV00350,Zomato,Indian,4,neutral,2024-04-17,"Delivery was on time. Food was so-so, not great. Will update after more use."
REV00774,Swiggy,Continental,2,negative,2024-05-13,Received a damaged item and customer support was useless. Ordered twice already.
REV00196,Zomato,Chinese,5,positive,2022-05-18,Fantastic service! The delivery executive was very polite. Very disappointed with this.
REV00103,Zomato,Chinese,2,negative,2025-08-25,Disgusting! The food smelled awful and tasted even worse. Could be much better.
REV00005,Zomato,Indian,5,positive,2024-02-18,Best biryani I've ever had. Highly recommend this restaurant. Overall a good choice.
REV00620,Amazon,Electronics,2,negative,2025-09-20,Worst purchase ever. Do not buy this garbage. Highly recommend!
REV00991,Swiggy,Indian,1,negative,2023-07-21,Found a hair in my food. Absolutely disgusting! Very disappointed with this.
REV00053,Zomato,Continental,1,negative,2022-04-01,Complete waste of money. The quality is very poor. Will update after more use.
REV00264,Swiggy,Pizza,4,positive,2022-09-12,Item was well packed and exactly as shown in the listing. Will update after more use.
REV01093,Zomato,Burgers,4,positive,2024-11-18,"Good product, solid build quality, very happy with this purchase. Overall a good choice."
REV00444,Zomato,Burgers,4,positive,2025-01-30,Loved the food quality. Perfect spice level and very fresh. Very disappointed with this.
REV00972,Amazon,Beauty,5,positive,2025-09-06,10/10 product. Would strongly recommend to everyone.
REV00783,Amazon,Beauty,2,negative,2022-02-28,Disgusting! The food smelled awful and tasted even worse. Highly recommend!
REV00847,Amazon,Clothing,5,positive,2022-06-19,Loved the food quality. Perfect spice level and very fresh. Ordered twice already.
REV00692,Zomato,Pizza,5,positive,2025-10-06,"The chicken was perfectly cooked, juicy and full of flavor. Highly recommend!"
REV00305,Zomato,Burgers,3,neutral,2022-10-23,Food quantity was okay but the quality could be better. Ordered twice already.
REV00342,Swiggy,Continental,2,negative,2023-05-22,"The movie, the app, the everything — all terrible experience. Not worth the money at all."
REV00867,Amazon,Beauty,5,positive,2023-04-07,Excellent experience overall. The app was smooth and order arrived on time. Will update after more use.
REV00314,Swiggy,Chinese,4,positive,2024-10-24,Very impressed with the quality. Packaging was also very good. My family loves it.
REV00150,Zomato,Biryani,2,negative,2024-10-11,Extremely salty food. Couldn't eat more than one bite. Highly recommend!
REV00125,Zomato,Indian,5,positive,2023-08-14,"Crispy, hot and fresh! The fries were amazing. Not worth the money at all."
REV01063,Amazon,Clothing,2,negative,2023-08-06,The order was completely wrong. Got totally different food. Ordered twice already.
REV00575,Swiggy,Indian,5,positive,2023-05-11,Tastes just like homemade. So glad I found this place!
REV00698,Swiggy,Indian,1,negative,2022-10-14,Worst purchase ever. Do not buy this garbage. Will update after more use.
REV00665,Zomato,Desserts,1,negative,2022-03-23,Found a hair in my food. Absolutely disgusting! Highly recommend!
REV00051,Amazon,Home Appliances,5,positive,2025-05-23,5 stars! This is the best purchase I've made this year. Will update after more use.
REV00727,Swiggy,Burgers,2,negative,2024-05-21,Product is a complete scam. Nothing works as advertised. Overall a good choice.
REV00800,Amazon,Home Appliances,5,positive,2022-05-27,Item was well packed and exactly as shown in the listing. My family loves it.
REV00354,Amazon,Electronics,5,positive,2023-09-04,Outstanding product. Works perfectly and looks great.
REV01153,Zomato,Pizza,5,positive,2025-08-16,Super fast delivery and the item is exactly as described. Will update after more use.
REV00143,Zomato,Burgers,4,neutral,2024-04-30,The taste was fine but the presentation was disappointing. Will update after more use.
REV00471,Amazon,Beauty,4,positive,2023-12-21,5 stars! This is the best purchase I've made this year. My family loves it.
REV00654,Swiggy,Desserts,2,negative,2023-08-09,Delivery partner was rude and dropped the bag from far. Could be much better.
REV00400,Amazon,Beauty,5,positive,2023-05-20,"The chicken was perfectly cooked, juicy and full of flavor. Will update after more use."
REV01154,Zomato,Chinese,5,positive,2022-11-04,Very happy with this purchase. The quality is top-notch. Overall a good choice.
REV00938,Swiggy,Continental,5,positive,2022-06-10,Fantastic service! The delivery executive was very polite. Could be much better.
REV00321,Zomato,Biryani,5,positive,2022-10-27,"The chicken was perfectly cooked, juicy and full of flavor. Ordered twice already."
REV00020,Zomato,Continental,2,negative,2022-08-17,Delivery partner was rude and dropped the bag from far. Ordered twice already.
REV00685,Amazon,Sports,5,positive,2025-01-22,"The food was absolutely delicious, fresh and hot on arrival! My family loves it."
REV00036,Zomato,Biryani,1,negative,2022-06-04,Received a damaged item and customer support was useless. Not worth the money at all.
REV00825,Swiggy,Desserts,1,negative,2024-01-26,Returned the product but didn't get any refund for weeks. My family loves it.
REV00506,Amazon,Beauty,5,positive,2022-11-15,Super fast delivery and the item is exactly as described. Overall a good choice.
REV00828,Swiggy,Chinese,1,negative,2025-02-17,The delivery took over 2 hours and the food was ice cold. Highly recommend!
REV01071,Swiggy,Desserts,4,neutral,2025-03-03,Decent product overall. Would maybe try alternatives next time. Highly recommend!
REV00408,Amazon,Sports,1,negative,2025-05-01,Very disappointed. The product looks nothing like the photos. Very disappointed with this.
REV00818,Zomato,Desserts,3,neutral,2025-09-10,Decent product overall. Would maybe try alternatives next time. Overall a good choice.
REV00538,Zomato,Chinese,4,positive,2025-12-22,Super fast delivery and the item is exactly as described. Overall a good choice.
REV00759,Zomato,Burgers,5,positive,2024-10-26,Received the package on time. Very satisfied with the seller.
REV01069,Amazon,Books,4,neutral,2022-11-16,Food quantity was okay but the quality could be better. Ordered twice already.
REV00893,Amazon,Books,5,positive,2024-02-19,Received the package on time. Very satisfied with the seller. Could be much better.
REV00039,Zomato,Pizza,3,neutral,2023-08-08,The product works fine but could be improved in some areas. Very disappointed with this.
REV00176,Zomato,Desserts,5,positive,2022-08-27,Tastes just like homemade. So glad I found this place! My family loves it.
REV00246,Zomato,Burgers,4,positive,2024-06-14,Item was well packed and exactly as shown in the listing. Highly recommend!
REV00811,Amazon,Clothing,1,negative,2023-04-22,Extremely salty food. Couldn't eat more than one bite. Very disappointed with this.
REV01085,Zomato,Continental,2,negative,2024-10-08,Complete waste of money. The quality is very poor. Will update after more use.
REV01078,Zomato,Indian,1,negative,2023-12-08,Seller is a fraud. Sent a fake product instead of the original. Will update after more use.
REV00785,Swiggy,Biryani,4,neutral,2025-11-29,"Mixed experience. Some things were good, some were not. Highly recommend!"
REV01185,Zomato,Pizza,4,positive,2024-02-22,Best biryani I've ever had. Highly recommend this restaurant. Very disappointed with this.
REV00490,Swiggy,Desserts,5,positive,2023-04-13,5 stars! This is the best purchase I've made this year. Overall a good choice.
REV00155,Swiggy,Pizza,4,positive,2022-07-05,Super fast delivery and the item is exactly as described. Not worth the money at all.
REV00639,Swiggy,Burgers,3,neutral,2025-09-07,Works as described but the build feel is a bit cheap. Very disappointed with this.
REV00663,Amazon,Clothing,5,positive,2024-11-18,"The food was absolutely delicious, fresh and hot on arrival! Highly recommend!"
REV00854,Amazon,Clothing,5,positive,2022-11-16,Amazing quality for the price. Will definitely buy again! Ordered twice already.
REV00288,Swiggy,Pizza,4,positive,2022-07-11,Great value for money. Works as advertised. Could be much better.
REV00626,Swiggy,Chinese,2,negative,2024-09-26,Delivery partner was rude and dropped the bag from far. Very disappointed with this.
REV01200,Zomato,Indian,1,negative,2024-01-01,Seller is a fraud. Sent a fake product instead of the original. Very disappointed with this.
REV00686,Swiggy,Continental,4,positive,2022-01-23,10/10 product. Would strongly recommend to everyone. Ordered twice already.
REV00873,Swiggy,Burgers,3,neutral,2023-01-13,The product works fine but could be improved in some areas. Overall a good choice.
REV00570,Zomato,Burgers,1,negative,2023-01-20,Packaging was broken and everything was spilled. Very bad! Overall a good choice.
REV01144,Swiggy,Biryani,4,positive,2025-07-03,Great taste and generous portions. Will order again! Not worth the money at all.
REV00735,Swiggy,Chinese,5,positive,2023-03-16,Delivery was super quick and the packaging was excellent. Overall a good choice.
REV00793,Amazon,Beauty,5,positive,2023-08-07,Super fast delivery and the item is exactly as described. Will update after more use.
REV00018,Amazon,Books,1,negative,2025-05-05,Delivery partner was rude and dropped the bag from far. My family loves it.
REV00128,Amazon,Electronics,5,positive,2022-12-06,Outstanding product. Works perfectly and looks great.
REV00323,Swiggy,Pizza,4,positive,2025-11-26,"Wow, just wow! The product blew my mind completely. Could be much better."
REV00256,Amazon,Beauty,2,negative,2024-11-05,Customer service is non-existent. Absolute zero support. Could be much better.
REV00944,Swiggy,Indian,1,negative,2022-08-08,The food was burnt on one side and raw on the other. Shocking! My family loves it.
REV01180,Zomato,Biryani,5,positive,2022-02-12,Very impressed with the quality. Packaging was also very good. Not worth the money at all.
REV00191,Amazon,Books,3,neutral,2022-05-31,Food quantity was okay but the quality could be better. Very disappointed with this.
REV00116,Amazon,Beauty,1,negative,2025-11-29,Found a hair in my food. Absolutely disgusting! Will update after more use.
REV01174,Amazon,Home Appliances,3,neutral,2025-05-18,Food was warm enough. Taste was neither good nor bad. My family loves it.
REV00889,Swiggy,Desserts,1,negative,2022-10-05,Worst purchase ever. Do not buy this garbage. Could be much better.
REV00607,Amazon,Sports,2,neutral,2023-03-09,Food quantity was okay but the quality could be better. Highly recommend!
REV00181,Swiggy,Pizza,2,neutral,2025-08-13,Mediocre experience. Expected more for this price. Could be much better.
REV00302,Zomato,Desserts,1,negative,2024-04-05,Worst purchase ever. Do not buy this garbage. Ordered twice already.
REV00497,Zomato,Pizza,2,negative,2023-02-05,Product is a complete scam. Nothing works as advertised. Very disappointed with this.
REV00349,Swiggy,Indian,1,negative,2022-05-04,Complete waste of money. The quality is very poor. Could be much better.
REV01036,Amazon,Beauty,2,negative,2023-04-16,Returned the product but didn't get any refund for weeks. Could be much better.
REV00983,Zomato,Burgers,3,neutral,2023-11-18,Product arrived in decent shape. Does what it says. Will update after more use.
REV00745,Amazon,Books,4,positive,2025-03-23,Great taste and generous portions. Will order again! My family loves it.
REV01152,Amazon,Sports,4,positive,2024-06-10,Tastes just like homemade. So glad I found this place! Will update after more use.
REV00518,Zomato,Chinese,4,positive,2025-06-11,"The food was absolutely delicious, fresh and hot on arrival!"
REV00373,Swiggy,Biryani,1,negative,2022-07-21,The order was completely wrong. Got totally different food. Very disappointed with this.
REV00046,Zomato,Chinese,1,negative,2024-07-25,Packaging was broken and everything was spilled. Very bad! Will update after more use.
REV00477,Swiggy,Desserts,5,positive,2024-08-22,"The chicken was perfectly cooked, juicy and full of flavor. Highly recommend!"
REV00158,Swiggy,Biryani,4,positive,2022-12-15,Very impressed with the quality. Packaging was also very good. Highly recommend!
REV01047,Swiggy,Burgers,4,positive,2025-11-03,Item was well packed and exactly as shown in the listing. Not worth the money at all.
REV00172,Amazon,Clothing,4,neutral,2025-02-15,Acceptable but I've had better from other sellers. My family loves it.
REV00017,Amazon,Electronics,3,neutral,2022-11-10,It's alright. Not as expected but manageable. Overall a good choice.
REV00512,Zomato,Indian,1,negative,2022-09-06,Never received my order. And no refund either. Scammers! Highly recommend!
REV00049,Swiggy,Pizza,5,positive,2022-01-17,Tastes just like homemade. So glad I found this place! Could be much better.
REV00192,Amazon,Clothing,3,neutral,2025-07-02,Works as described but the build feel is a bit cheap. Will update after more use.
REV00547,Swiggy,Burgers,5,positive,2025-09-14,Great value for money. Works as advertised. Will update after more use.
REV00516,Zomato,Indian,2,neutral,2025-03-21,Works as described but the build feel is a bit cheap. Highly recommend!
REV00978,Amazon,Sports,2,negative,2025-07-29,Seller is a fraud. Sent a fake product instead of the original. Very disappointed with this.
REV00939,Swiggy,Chinese,3,neutral,2025-12-01,Decent product overall. Would maybe try alternatives next time. Overall a good choice.
REV00829,Swiggy,Burgers,2,negative,2025-10-13,Seller is a fraud. Sent a fake product instead of the original. Ordered twice already.
REV00984,Swiggy,Biryani,4,positive,2025-10-14,5 stars! This is the best purchase I've made this year. Very disappointed with this.
REV00481,Amazon,Home Appliances,1,negative,2024-11-13,The food was burnt on one side and raw on the other. Shocking! Overall a good choice.
REV01129,Amazon,Books,1,negative,2024-02-25,Never received my order. And no refund either. Scammers! Overall a good choice.
REV00284,Zomato,Biryani,5,positive,2023-12-07,Fantastic service! The delivery executive was very polite. Could be much better.
REV01030,Amazon,Electronics,5,positive,2023-04-12,Very happy with this purchase. The quality is top-notch. Ordered twice already.
REV00798,Amazon,Home Appliances,4,positive,2023-10-01,Outstanding product. Works perfectly and looks great. My family loves it.
REV00940,Swiggy,Desserts,1,negative,2024-08-21,Disgusting! The food smelled awful and tasted even worse. Very disappointed with this.
REV00226,Amazon,Beauty,4,positive,2024-02-27,Loved the food quality. Perfect spice level and very fresh. Could be much better.
REV00027,Zomato,Chinese,5,positive,2025-11-13,Received the package on time. Very satisfied with the seller. Could be much better.
REV00283,Swiggy,Biryani,5,positive,2025-03-23,"Crispy, hot and fresh! The fries were amazing. My family loves it."
REV01150,Zomato,Desserts,2,negative,2025-06-12,Product is a complete scam. Nothing works as advertised. Could be much better.
REV00438,Amazon,Beauty,5,positive,2024-05-16,Excellent experience overall. The app was smooth and order arrived on time. My family loves it.
REV01168,Swiggy,Biryani,3,neutral,2025-08-01,Middle of the road experience. Nothing special happened. Will update after more use.
REV00365,Swiggy,Chinese,1,negative,2022-04-29,Horrible taste. Nothing like what was shown in the pictures. Very disappointed with this.
REV00230,Swiggy,Burgers,5,positive,2024-01-16,Tastes just like homemade. So glad I found this place! Highly recommend!
REV00038,Zomato,Biryani,2,neutral,2024-04-01,Decent for the price but room for improvement. Not worth the money at all.
REV00670,Swiggy,Burgers,5,positive,2025-02-23,Best biryani I've ever had. Highly recommend this restaurant. Very disappointed with this.
REV00750,Amazon,Home Appliances,5,positive,2023-12-25,Delivery was super quick and the packaging was excellent. My family loves it.
REV01181,Swiggy,Chinese,3,neutral,2024-08-05,"Mixed experience. Some things were good, some were not. Overall a good choice."
REV00375,Swiggy,Chinese,5,positive,2023-06-19,"The chicken was perfectly cooked, juicy and full of flavor."
REV00470,Swiggy,Desserts,2,negative,2023-03-21,Received a damaged item and customer support was useless. Very disappointed with this.
REV00883,Zomato,Burgers,2,negative,2024-12-11,The product broke on the very first use. Pathetic quality. Could be much better.
REV01182,Amazon,Books,5,positive,2025-05-14,"Crispy, hot and fresh! The fries were amazing. My family loves it."
REV00688,Swiggy,Desserts,1,negative,2023-03-10,Very disappointed. The product looks nothing like the photos. Ordered twice already.
REV00033,Amazon,Sports,1,negative,2023-12-27,Seller is a fraud. Sent a fake product instead of the original. My family loves it.
REV01011,Amazon,Home Appliances,1,negative,2024-07-23,Terrible product. Stopped working after just 2 days of use. Overall a good choice.
REV01176,Swiggy,Chinese,2,negative,2024-03-31,The food was cold and stale when it arrived. Totally unacceptable.
REV00195,Zomato,Biryani,5,positive,2022-07-14,Delivery was super quick and the packaging was excellent. My family loves it.
REV01106,Zomato,Desserts,4,positive,2022-07-17,Great taste and generous portions. Will order again!
REV01114,Zomato,Indian,5,positive,2022-08-14,5 stars! This is the best purchase I've made this year. Very disappointed with this.
REV01064,Amazon,Sports,2,negative,2023-08-08,The food was cold and stale when it arrived. Totally unacceptable. Could be much better.
REV00504,Amazon,Clothing,1,negative,2023-06-19,Complete waste of money. The quality is very poor. Will update after more use.
REV00916,Amazon,Clothing,2,negative,2023-11-24,The food was burnt on one side and raw on the other. Shocking! Ordered twice already.
REV00977,Amazon,Clothing,1,negative,2024-10-12,Complete waste of money. The quality is very poor. Highly recommend!
REV01183,Amazon,Beauty,5,positive,2022-01-29,Super fast delivery and the item is exactly as described. Overall a good choice.
REV01088,Amazon,Electronics,5,positive,2024-10-06,"Crispy, hot and fresh! The fries were amazing. Will update after more use."
REV00801,Zomato,Continental,1,negative,2022-01-26,The food was cold and stale when it arrived. Totally unacceptable. My family loves it.
REV00580,Amazon,Clothing,2,neutral,2025-05-30,Product arrived in decent shape. Does what it says. Will update after more use.
REV00161,Swiggy,Burgers,2,negative,2022-06-01,Disgusting! The food smelled awful and tasted even worse. Highly recommend!
REV00681,Zomato,Desserts,3,neutral,2024-06-05,Nothing extraordinary. Just a regular experience. My family loves it.
REV01198,Swiggy,Desserts,1,negative,2022-04-19,Received a damaged item and customer support was useless. Very disappointed with this.
REV00163,Zomato,Continental,4,positive,2022-08-07,Loved the food quality. Perfect spice level and very fresh. Very disappointed with this.
REV00822,Swiggy,Desserts,4,positive,2025-09-09,Best biryani I've ever had. Highly recommend this restaurant. My family loves it.
REV00706,Amazon,Home Appliances,5,positive,2023-04-25,Item was well packed and exactly as shown in the listing. Ordered twice already.
REV01009,Amazon,Sports,2,negative,2024-09-28,Horrible taste. Nothing like what was shown in the pictures. Highly recommend!
REV00878,Swiggy,Continental,5,positive,2025-12-29,Item was well packed and exactly as shown in the listing. Very disappointed with this.
REV00896,Amazon,Electronics,1,negative,2023-02-20,Disgusting! The food smelled awful and tasted even worse. Highly recommend!
REV00914,Amazon,Home Appliances,4,positive,2024-11-03,Loved the food quality. Perfect spice level and very fresh. Will update after more use.
REV01199,Amazon,Books,4,positive,2022-12-01,Amazing quality for the price. Will definitely buy again! Will update after more use.
REV00153,Swiggy,Biryani,1,negative,2023-11-04,Found a hair in my food. Absolutely disgusting! Overall a good choice.
REV00979,Zomato,Indian,5,positive,2022-08-26,"The chicken was perfectly cooked, juicy and full of flavor. Will update after more use."
REV01003,Zomato,Desserts,4,positive,2023-09-05,Great value for money. Works as advertised. Not worth the money at all.
REV00510,Swiggy,Chinese,2,neutral,2024-03-22,Works as described but the build feel is a bit cheap. Ordered twice already.
REV00112,Amazon,Electronics,1,negative,2023-10-09,Found a hair in my food. Absolutely disgusting! Not worth the money at all.
REV00227,Swiggy,Indian,2,negative,2025-03-16,Never received my order. And no refund either. Scammers! Very disappointed with this.
REV00986,Amazon,Sports,1,negative,2022-05-20,The food was cold and stale when it arrived. Totally unacceptable.
REV00852,Amazon,Home Appliances,1,negative,2025-05-01,Seller is a fraud. Sent a fake product instead of the original. Ordered twice already.
REV00104,Zomato,Biryani,5,positive,2023-10-23,Great value for money. Works as advertised. Will update after more use.
REV00422,Amazon,Home Appliances,2,neutral,2024-11-11,Product is functional but not premium by any means. Not worth the money at all.
REV00420,Amazon,Sports,1,negative,2022-12-07,Very disappointed. The product looks nothing like the photos. Ordered twice already.
REV00625,Amazon,Beauty,2,negative,2024-01-05,Way overpriced for the terrible quality they delivered. My family loves it.
REV00587,Swiggy,Biryani,2,negative,2025-10-26,Horrible taste. Nothing like what was shown in the pictures. Ordered twice already.
REV01061,Swiggy,Desserts,1,negative,2025-01-28,Packaging was broken and everything was spilled. Very bad! Could be much better.
REV00920,Zomato,Continental,1,negative,2022-05-16,The delivery took over 2 hours and the food was ice cold. Ordered twice already.
REV00673,Swiggy,Desserts,3,neutral,2022-02-20,Would have been better with slightly better packaging. Will update after more use.
REV00120,Amazon,Clothing,5,positive,2025-02-16,"The chicken was perfectly cooked, juicy and full of flavor. Overall a good choice."
REV00054,Zomato,Chinese,4,positive,2025-02-03,Item was well packed and exactly as shown in the listing. Very disappointed with this.
REV00152,Amazon,Books,4,positive,2022-06-03,Tastes just like homemade. So glad I found this place! Highly recommend!
REV00404,Swiggy,Indian,4,positive,2024-02-28,Absolutely loved this product! Exceeded all my expectations. Ordered twice already.
REV01189,Amazon,Sports,3,neutral,2025-12-21,Food was warm enough. Taste was neither good nor bad. My family loves it.
REV00208,Swiggy,Indian,5,positive,2024-06-26,Item was well packed and exactly as shown in the listing. Will update after more use.
REV01135,Amazon,Home Appliances,5,positive,2025-04-10,Absolutely loved this product! Exceeded all my expectations. Ordered twice already.
REV00659,Swiggy,Continental,1,negative,2025-11-20,Never received my order. And no refund either. Scammers! Will update after more use.
REV01097,Zomato,Biryani,4,positive,2022-11-30,Received the package on time. Very satisfied with the seller. Ordered twice already.
REV00233,Swiggy,Continental,5,positive,2023-11-14,Very happy with this purchase. The quality is top-notch. Highly recommend!
REV00009,Swiggy,Continental,3,neutral,2022-11-30,Food quantity was okay but the quality could be better. Ordered twice already.
REV00160,Swiggy,Pizza,3,neutral,2023-06-07,It's alright. Not as expected but manageable. Very disappointed with this.
REV00037,Swiggy,Burgers,4,positive,2022-07-11,Great value for money. Works as advertised.
REV00453,Swiggy,Pizza,4,positive,2025-10-16,Outstanding product. Works perfectly and looks great. Not worth the money at all.
REV00652,Swiggy,Desserts,4,positive,2024-10-28,Very happy with this purchase. The quality is top-notch. Highly recommend!
REV00254,Swiggy,Chinese,2,negative,2023-08-20,Terrible product. Stopped working after just 2 days of use. Highly recommend!
REV00304,Swiggy,Pizza,5,positive,2022-09-21,Excellent experience overall. The app was smooth and order arrived on time. Overall a good choice.
REV00897,Zomato,Biryani,4,positive,2025-01-18,Item was well packed and exactly as shown in the listing. Very disappointed with this.
REV01049,Amazon,Home Appliances,5,positive,2022-12-25,"Good product, solid build quality, very happy with this purchase. Ordered twice already."
REV00881,Amazon,Clothing,2,negative,2025-06-17,The delivery took over 2 hours and the food was ice cold. Very disappointed with this.
REV00572,Swiggy,Burgers,1,negative,2022-10-05,The food was cold and stale when it arrived. Totally unacceptable. My family loves it.
REV00624,Amazon,Electronics,4,positive,2025-04-24,Love the flavor! This has become my go-to comfort food. My family loves it.
REV01145,Swiggy,Indian,2,negative,2023-07-14,Very disappointed. The product looks nothing like the photos. Ordered twice already.
REV01031,Amazon,Books,5,positive,2022-05-31,Love the flavor! This has become my go-to comfort food. Not worth the money at all.
REV01146,Amazon,Home Appliances,5,positive,2025-08-27,Received the package on time. Very satisfied with the seller. Overall a good choice.
REV00263,Amazon,Sports,5,positive,2023-08-09,Great value for money. Works as advertised. Not worth the money at all.
REV00611,Amazon,Clothing,5,positive,2023-09-09,Great taste and generous portions. Will order again!
REV00298,Amazon,Home Appliances,3,neutral,2023-01-24,Product is functional but not premium by any means. Ordered twice already.
REV00990,Amazon,Books,4,neutral,2022-08-16,"Delivery was on time. Food was so-so, not great. Highly recommend!"
REV00415,Swiggy,Biryani,1,negative,2024-06-16,Never received my order. And no refund either. Scammers! Not worth the money at all.
REV00151,Swiggy,Pizza,3,neutral,2024-06-20,It's alright. Not as expected but manageable. Overall a good choice.
REV00946,Swiggy,Chinese,2,negative,2024-02-26,Horrible taste. Nothing like what was shown in the pictures. Very disappointed with this.
REV00473,Zomato,Continental,2,negative,2025-09-10,The food was burnt on one side and raw on the other. Shocking!
REV00953,Zomato,Burgers,1,negative,2023-02-05,Disgusting! The food smelled awful and tasted even worse. Very disappointed with this.
REV00988,Amazon,Beauty,1,negative,2022-04-27,Found a hair in my food. Absolutely disgusting! Overall a good choice.
REV00779,Amazon,Clothing,5,positive,2024-03-24,Love the flavor! This has become my go-to comfort food. Highly recommend!
REV00641,Zomato,Burgers,5,positive,2024-02-05,10/10 product. Would strongly recommend to everyone. Could be much better.
REV01190,Amazon,Beauty,4,positive,2022-04-17,No complaints at all. Everything was perfect from order to delivery.
REV01143,Swiggy,Continental,4,positive,2025-01-02,Very impressed with the quality. Packaging was also very good. Overall a good choice.
REV00551,Swiggy,Pizza,5,positive,2025-08-07,Excellent experience overall. The app was smooth and order arrived on time. Overall a good choice.
REV00640,Swiggy,Chinese,4,positive,2023-12-01,Tastes just like homemade. So glad I found this place!
REV00936,Amazon,Electronics,5,positive,2022-04-21,"Wow, just wow! The product blew my mind completely. My family loves it."
REV00929,Amazon,Home Appliances,4,neutral,2022-04-05,Middle of the road experience. Nothing special happened. Very disappointed with this.
REV00489,Swiggy,Chinese,1,negative,2022-11-19,Worst pizza I've ever had. Dough was raw from the inside. Ordered twice already.
REV00820,Zomato,Indian,1,negative,2024-12-07,Packaging was broken and everything was spilled. Very bad! Overall a good choice.
REV00711,Zomato,Continental,3,neutral,2024-09-24,Decent for the price but room for improvement. Ordered twice already.
REV01081,Amazon,Home Appliances,2,neutral,2024-12-11,Got what I paid for. Quality matches the price I guess. Very disappointed with this.
REV00148,Zomato,Biryani,5,positive,2023-01-22,Great value for money. Works as advertised. Ordered twice already.
REV00147,Amazon,Books,1,negative,2024-09-18,Delivery partner was rude and dropped the bag from far. Could be much better.
REV01175,Zomato,Desserts,2,negative,2022-04-17,Never received my order. And no refund either. Scammers!
REV00963,Zomato,Biryani,5,positive,2023-04-08,Received the package on time. Very satisfied with the seller. Ordered twice already.
REV00346,Zomato,Indian,5,positive,2024-07-01,Best biryani I've ever had. Highly recommend this restaurant. Could be much better.
REV00403,Zomato,Burgers,4,positive,2024-11-15,Super fast delivery and the item is exactly as described. Could be much better.
REV00932,Amazon,Clothing,1,negative,2022-08-23,Delivery partner was rude and dropped the bag from far. Will update after more use.
REV00955,Swiggy,Biryani,2,neutral,2023-08-26,Not impressed but not terrible either. Just average. Highly recommend!
REV01125,Swiggy,Indian,4,positive,2024-10-17,Outstanding product. Works perfectly and looks great. Overall a good choice.
REV00660,Swiggy,Pizza,1,negative,2022-04-21,The product broke on the very first use. Pathetic quality. Could be much better.
REV00464,Swiggy,Indian,2,negative,2023-03-14,Seller is a fraud. Sent a fake product instead of the original.
REV00187,Amazon,Clothing,5,positive,2022-04-18,Delivery was super quick and the packaging was excellent. Will update after more use.
REV00609,Swiggy,Indian,3,neutral,2025-09-17,Nothing extraordinary. Just a regular experience.
REV00144,Swiggy,Chinese,3,neutral,2023-01-26,The taste was fine but the presentation was disappointing. My family loves it.
REV00752,Amazon,Beauty,5,positive,2024-09-02,Love the flavor! This has become my go-to comfort food. Highly recommend!
REV00982,Zomato,Burgers,5,positive,2022-07-19,Tastes just like homemade. So glad I found this place!
REV00198,Swiggy,Pizza,2,negative,2024-04-21,Way overpriced for the terrible quality they delivered. Overall a good choice.
REV00884,Swiggy,Indian,2,negative,2024-07-24,Extremely salty food. Couldn't eat more than one bite. Very disappointed with this.
REV00280,Swiggy,Desserts,5,positive,2024-01-11,Loved the food quality. Perfect spice level and very fresh. Highly recommend!
